KODE_KL,NAMA_KL,KODE_SATKER,KODE_BARANG,NUP,NO_DIPA,NO_SP2D,TGL_SP2D,NILAI,KODE_AKUN,UR_AKUN,NOREG,JENIS_TRANSAKSI,UR_JNS_TRANSASKI,TGL_BUKU,NO_BUKTI,JENIS_PEMELIHARAAN,PIHAK_PEMELIHARA,URAIAN_UNIT_PEMELIHARA,UNIT_PEMEILHARA,KETERANGAN,TERAKHIR_YN
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,72bf107c0cf56062331de56b306085d323264c7e67e016d6abb74cff814a0f5a,8/22/2017,150000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,0937a250a7aa744d7f0cb98014fe2c8530a0f50d52a9fcba9c8a538ad9614f5f,7/7/2017,300000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,40ae1c75fc75f1307a0cce6ed6042d90b5796d876783ede9c6c08488b170e64e,9/19/2017,585000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,5e32a16cdf3f449d02ec2b904634ca39b97b75fb0aafa045453cecf386983ed4,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,40ae1c75fc75f1307a0cce6ed6042d90b5796d876783ede9c6c08488b170e64e,9/19/2017,2626250,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,a53d28f034ffc0ef35b1e1b1cae6604171faad48fdfb087e08b159129d5e5905,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,4,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,b49c5dca5439c3e0d7d8d45aa124e9b1534aa0e113f37d1ef89117c3b713607c,8/20/2018,200000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,40feb9eaab10d0c59ef0189085455e649be0f288cf8eb8247110079cfddf710a,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020104001,4,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,aace7bc0a40366555c5746e045d6822ae5d69ccac5668b70b9ecbb95f80441e2,5/30/2018,288300,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,dec1bea1ee997b4cb099b424ecb92ef5d3c5fa75146aa241fb8fba2ecf3fc5cf,,,,,a02b2fe866ca30134808db997b9f4e9cad890cb43e367fa29c3662f9b29b3f2c,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020105018,2,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,22cf62dca7c500f029cb6f1e9f496a81eb4489ae0f86172e4a38e9a8b8de74d8,4/30/2018,300000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,ef32ec9940f19b127659cf1dc8d578e7c728e64a1472b927457ca910c6848eb8,,,,,5801d9de49973580641106d59a3ba21bc43adeb87700700693921d5c9fcce6e7,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,Y
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,3,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,52ee0c3435e92daa6999738abe9697bf4a8c2b75f61d572fd2b386430e69758c,2/16/2017,12672000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,1e1e5273e4a63a147e0daa434c2a63a63ad185b6c1238206b187e440a5d04e33,,,,,f911d19a78cbf3a1e93e41eb093e96bc267bbe4b7c6537f696d5ba10f1cf899f,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,52ee0c3435e92daa6999738abe9697bf4a8c2b75f61d572fd2b386430e69758c,2/16/2017,800000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020104001,7,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,0b99c514863bce9dea533d50df7bec49016f3b14aa5040daf32200e418835ff5,3/9/2017,20000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,ab227946da3b808db786575a4f89724c87a381fab60d5df4ae79babd22540c79,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020105018,2,c9ecbba970c565d293c3bc1d2ab033000fa85474601bbb13b0d14e3c759e6fba,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,4/19/2017,450000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,ef32ec9940f19b127659cf1dc8d578e7c728e64a1472b927457ca910c6848eb8,,,,,5c03804d812f5457a3d9921575c566242966f2ff256a0c54add01c9222bc3ae4,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,c7fd3867d911358949d03c0d0c55fb7b7ab09818e06bf612da9b2a17e6c817e6,4/19/2017,38000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020104001,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,c7fd3867d911358949d03c0d0c55fb7b7ab09818e06bf612da9b2a17e6c817e6,4/19/2017,135000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,42b8c267cdbb6cd617393a0bb2dd9b3a4686fb936301e8634f52b55b95e82d44,,,,,5c03804d812f5457a3d9921575c566242966f2ff256a0c54add01c9222bc3ae4,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,7b4b0d11dc76cac1a4f7abdb2667413e580fe82a9eea95bee3cba68bc7b7476d,4/28/2017,300000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020104001,5,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,7b4b0d11dc76cac1a4f7abdb2667413e580fe82a9eea95bee3cba68bc7b7476d,4/28/2017,20000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,42b8c267cdbb6cd617393a0bb2dd9b3a4686fb936301e8634f52b55b95e82d44,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,3,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,572139917a1fe7d8151956cf5df51d8698991b2adf1b7c9f663514fa26ed260c,5/29/2017,200000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,1e1e5273e4a63a147e0daa434c2a63a63ad185b6c1238206b187e440a5d04e33,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020105018,1,a874b8ec0504bb00bf8c4101986a63bda4a110533c21dff6ae7045a54c8a1670,572139917a1fe7d8151956cf5df51d8698991b2adf1b7c9f663514fa26ed260c,5/29/2017,1207250,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,0d0b92be7637ed3ccfc7885e3b85200959c28c7e8af4dbb1de1543e3488863c2,,,,,768aff9c74e9d1219425d1eac9ef92f5d55ce642dc2b7d7d6f9d9af0cfc724e9,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,6cd82f80de9dc75b1ee35870e8d9f13e4fc8164e718b2e72bed5f82b8774ff0a,40ae1c75fc75f1307a0cce6ed6042d90b5796d876783ede9c6c08488b170e64e,9/19/2017,3289000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,453caccb89e06407ec4a39939abec25a959e1956c446954d19cac2999350c446,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,da2dbd488b791f3dea74b46818efcf8a06916e70f8de0693ca50caa45b362a4d,3/2/2018,687706,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,da2dbd488b791f3dea74b46818efcf8a06916e70f8de0693ca50caa45b362a4d,3/2/2018,70000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,adc0ca613c2ef051c91450f26293fad37aa84189b274ef1a5f050ce48ed25644,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,a5c6e8179b2593be19f818307bc9e67bae3ba48c21469bdb2b3faf227725d370,3/22/2018,900000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,a5c6e8179b2593be19f818307bc9e67bae3ba48c21469bdb2b3faf227725d370,3/22/2018,250000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,22cf62dca7c500f029cb6f1e9f496a81eb4489ae0f86172e4a38e9a8b8de74d8,4/30/2018,3000000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,af23974f6437b80fe7f2ba107c2f21601e76c20846c06aa068e0275256c4cebe,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,b49c5dca5439c3e0d7d8d45aa124e9b1534aa0e113f37d1ef89117c3b713607c,8/20/2018,1820000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,0df39503f2ce70e2ce5cccba874b9022aaa025f8da562c108c8c45b6e0f65898,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c,ff5b02bdeb08cfa3033ef2bdc72f969ee08542d4dac68b309b8cdc67b0ae1229,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,3020102003,5,56f8197c41b5160dca3b63bc95eb4d6b1c101530f685420974fbf09c6abf5ed0,b49c5dca5439c3e0d7d8d45aa124e9b1534aa0e113f37d1ef89117c3b713607c,8/20/2018,200000,8da4d5df37fd54233e50ec4af0b5f54eaa392608ba311b52fa2157dd004fdc6d,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,96a324aee535b7a4f19050d92693d4528e460d38b12bf42c385f194c0085a94f,,,,,7aad526a02c54c60483cbaa72a057af4ac2ae3c0e55c14c83204150f76284da3,Kementerian Lembaga (K/L),7514e219d367972988e6e0bf1603f5e639dc7ad33880f44739c52d587229a486,33004c7056d7ccf3ef30914250991cbe155c564724142692bff81ade009a373f,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,N
