KODE_KL,NAMA_KL,KODE_SATKER,KODE_BARANG,NUP,NO_DIPA,NO_SP2D,TGL_SP2D,NILAI,KODE_AKUN,UR_AKUN,NOREG,JENIS_TRANSAKSI,UR_JNS_TRANSASKI,TGL_BUKU,NO_BUKTI,JENIS_PEMELIHARAAN,PIHAK_PEMELIHARA,URAIAN_UNIT_PEMELIHARA,UNIT_PEMEILHARA,KETERANGAN,TERAKHIR_YN
A,KEMENTERIAN A ,GG,3020104003,4,DIPA-GG,206000000000000.0,2018-4-10 00:00:00.000,8845800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Tambah Stiker,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,FF,3020101003,6,DIPA-FF,207000000000000.0,2018-11-13 00:00:00.000,8196200,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,GG,3020102003,6,DIPA-GG,163000000000000.0,2017-10-2 00:00:00.000,4188300,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,GG,3020104003,1,DIPA-GG,197000000000000.0,2019-6-23 00:00:00.000,909600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan USTR,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,II,3020103003,4,DIPA-II,170000000000000.0,2018-2-10 00:00:00.000,6384300,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan LKGD,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,JJ,3020101003,5,DIPA-JJ,202000000000000.0,2016-9-25 00:00:00.000,931200,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan WMWL,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,AA,3020103003,3,DIPA-AA,187000000000000.0,2017-7-21 00:00:00.000,7634000,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,DD,3020103003,1,DIPA-DD,177000000000000.0,2018-2-10 00:00:00.000,1607900,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan YIPY,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,AA,3020105003,1,DIPA-AA,183000000000000.0,2020-2-5 00:00:00.000,2319600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan QHLH,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,EE,3020101003,3,DIPA-EE,185000000000000.0,2017-10-23 00:00:00.000,1391700,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan LLWK,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,AA,3020101003,2,DIPA-AA,207000000000000.0,2020-4-27 00:00:00.000,5953400,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan UXKS,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,HH,3020102003,1,DIPA-HH,206000000000000.0,2020-8-23 00:00:00.000,4937300,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,JJ,3020104003,4,DIPA-JJ,193000000000000.0,2017-4-23 00:00:00.000,3999700,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan GQVT,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,CC,3020104003,2,DIPA-CC,176000000000000.0,2020-3-23 00:00:00.000,5379500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan UFDN,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,GG,3020105003,2,DIPA-GG,193000000000000.0,2016-1-5 00:00:00.000,9423100,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan LNNK,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,BB,3020105003,4,DIPA-BB,175000000000000.0,2017-12-24 00:00:00.000,3204100,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan FIKN,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,GG,3020102003,6,DIPA-GG,174000000000000.0,2016-9-16 00:00:00.000,5622100,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,FF,3020102003,1,DIPA-FF,166000000000000.0,2016-3-1 00:00:00.000,6033100,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan HPGZ,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,CC,3020101003,2,DIPA-CC,204000000000000.0,2020-10-27 00:00:00.000,9512300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,CC,3020105003,2,DIPA-CC,201000000000000.0,2018-5-4 00:00:00.000,8394400,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan UMWU,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,CC,3020104003,4,DIPA-CC,206000000000000.0,2020-2-7 00:00:00.000,8301800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan OKQR,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,II,3020101003,2,DIPA-II,182000000000000.0,2019-6-23 00:00:00.000,9998900,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan KWQE,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,BB,3020102003,1,DIPA-BB,196000000000000.0,2016-3-12 00:00:00.000,4544900,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan PBYZ,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,FF,3020102003,4,DIPA-FF,192000000000000.0,2020-8-26 00:00:00.000,276000,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan LYER,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,II,3020105003,2,DIPA-II,185000000000000.0,2020-11-13 00:00:00.000,9845100,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,II,3020102003,6,DIPA-II,201000000000000.0,2018-5-14 00:00:00.000,3662800,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan MTDO,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,FF,3020103003,2,DIPA-FF,210000000000000.0,2018-2-23 00:00:00.000,8454000,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan YQSR,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,GG,3020101003,5,DIPA-GG,204000000000000.0,2020-1-8 00:00:00.000,8715200,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan FXVO,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,CC,3020102003,6,DIPA-CC,203000000000000.0,2019-12-25 00:00:00.000,6738300,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,FF,3020101003,2,DIPA-FF,207000000000000.0,2017-6-16 00:00:00.000,9103800,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan KLWQ,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,EE,3020105003,4,DIPA-EE,161000000000000.0,2017-5-19 00:00:00.000,7188000,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,CC,3020101003,1,DIPA-CC,191000000000000.0,2020-6-26 00:00:00.000,4652800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,GG,3020101003,4,DIPA-GG,162000000000000.0,2019-3-10 00:00:00.000,2507500,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan DOPW,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,EE,3020103003,4,DIPA-EE,206000000000000.0,2018-12-24 00:00:00.000,6812100,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan NJXK,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,FF,3020102003,5,DIPA-FF,169000000000000.0,2018-9-10 00:00:00.000,5533600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,FF,3020102003,5,DIPA-FF,161000000000000.0,2018-4-10 00:00:00.000,6109800,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,BB,3020101003,4,DIPA-BB,169000000000000.0,2017-6-21 00:00:00.000,1561400,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan XGER,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,GG,3020104003,2,DIPA-GG,210000000000000.0,2017-6-4 00:00:00.000,4432300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan IYKE,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,GG,3020104003,3,DIPA-GG,195000000000000.0,2020-4-26 00:00:00.000,3711800,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan MBIX,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,DD,3020104003,1,DIPA-DD,161000000000000.0,2019-3-23 00:00:00.000,8126800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020102003,5,DIPA-BB,184000000000000.0,2020-9-22 00:00:00.000,5929600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,HH,3020102003,1,DIPA-HH,185000000000000.0,2018-6-10 00:00:00.000,7641100,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan BCMU,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,HH,3020105003,3,DIPA-HH,193000000000000.0,2020-12-13 00:00:00.000,4885600,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Lampu,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,EE,3020104003,1,DIPA-EE,176000000000000.0,2020-9-6 00:00:00.000,7702700,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,DD,3020101003,1,DIPA-DD,197000000000000.0,2017-2-2 00:00:00.000,9321400,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan UIPO,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,HH,3020105003,4,DIPA-HH,179000000000000.0,2017-11-3 00:00:00.000,2785700,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan GUVU,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,EE,3020101003,5,DIPA-EE,193000000000000.0,2017-4-27 00:00:00.000,7647700,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan EJYM,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,BB,3020104003,3,DIPA-BB,188000000000000.0,2019-7-13 00:00:00.000,5177000,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Tambah Stiker,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,AA,3020104003,6,DIPA-AA,207000000000000.0,2016-5-17 00:00:00.000,3249900,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,HH,3020105003,3,DIPA-HH,163000000000000.0,2017-4-5 00:00:00.000,5963900,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan XJFE,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,FF,3020103003,6,DIPA-FF,165000000000000.0,2017-4-19 00:00:00.000,2631600,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,DD,3020105003,6,DIPA-DD,183000000000000.0,2020-11-13 00:00:00.000,7868800,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan RJPS,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,JJ,3020105003,6,DIPA-JJ,188000000000000.0,2020-10-8 00:00:00.000,4419800,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan EPUC,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,DD,3020104003,6,DIPA-DD,194000000000000.0,2018-10-24 00:00:00.000,5253400,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan EMSQ,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020103003,3,DIPA-BB,188000000000000.0,2018-4-13 00:00:00.000,2950700,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan EHWZ,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,HH,3020103003,1,DIPA-HH,170000000000000.0,2020-4-15 00:00:00.000,6449400,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,FF,3020102003,6,DIPA-FF,171000000000000.0,2019-9-8 00:00:00.000,5518400,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan JILI,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,EE,3020103003,4,DIPA-EE,209000000000000.0,2017-10-23 00:00:00.000,7992800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan KSQB,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,HH,3020103003,1,DIPA-HH,196000000000000.0,2018-2-12 00:00:00.000,6825000,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan TTSC,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,EE,3020103003,3,DIPA-EE,202000000000000.0,2017-9-12 00:00:00.000,3356700,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,GG,3020101003,4,DIPA-GG,172000000000000.0,2017-8-23 00:00:00.000,2821600,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,AA,3020101003,3,DIPA-AA,195000000000000.0,2019-9-9 00:00:00.000,446900,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,DD,3020105003,5,DIPA-DD,182000000000000.0,2020-11-27 00:00:00.000,7962500,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,CC,3020102003,1,DIPA-CC,206000000000000.0,2020-3-4 00:00:00.000,7384800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan GCWP,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,DD,3020101003,1,DIPA-DD,163000000000000.0,2018-8-14 00:00:00.000,6147400,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020101003,2,DIPA-BB,198000000000000.0,2018-10-15 00:00:00.000,3890000,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan TOUP,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,DD,3020101003,5,DIPA-DD,206000000000000.0,2017-12-12 00:00:00.000,7319500,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti CBIU,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020102003,2,DIPA-BB,196000000000000.0,2020-1-23 00:00:00.000,1000800,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan KBHW,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,AA,3020102003,3,DIPA-AA,175000000000000.0,2020-7-5 00:00:00.000,8323400,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan HWDW,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,BB,3020102003,1,DIPA-BB,206000000000000.0,2020-9-27 00:00:00.000,5603100,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,GG,3020101003,2,DIPA-GG,167000000000000.0,2020-3-16 00:00:00.000,6761500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan CKXE,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,EE,3020102003,6,DIPA-EE,188000000000000.0,2016-3-25 00:00:00.000,4311000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,EE,3020103003,6,DIPA-EE,178000000000000.0,2020-1-7 00:00:00.000,2296800,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan USHS,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,GG,3020103003,2,DIPA-GG,193000000000000.0,2018-7-26 00:00:00.000,638500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan QYGH,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,CC,3020103003,1,DIPA-CC,207000000000000.0,2016-5-5 00:00:00.000,8050600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan XLLY,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,DD,3020101003,4,DIPA-DD,192000000000000.0,2020-8-7 00:00:00.000,5712100,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,II,3020101003,1,DIPA-II,180000000000000.0,2020-1-13 00:00:00.000,2370400,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,AA,3020101003,6,DIPA-AA,162000000000000.0,2016-11-17 00:00:00.000,3907100,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti SHTU,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,II,3020104003,2,DIPA-II,193000000000000.0,2016-4-17 00:00:00.000,5664300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan RSRZ,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,BB,3020101003,2,DIPA-BB,171000000000000.0,2018-11-22 00:00:00.000,3115300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan UDFO,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,CC,3020103003,5,DIPA-CC,182000000000000.0,2018-4-23 00:00:00.000,2971600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan QMYH,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,CC,3020104003,2,DIPA-CC,184000000000000.0,2016-7-1 00:00:00.000,8210500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Ganti Stiker Kaca,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,EE,3020102003,6,DIPA-EE,195000000000000.0,2018-10-9 00:00:00.000,7352900,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan BQCQ,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,GG,3020104003,5,DIPA-GG,206000000000000.0,2016-10-7 00:00:00.000,902600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,BB,3020101003,3,DIPA-BB,204000000000000.0,2019-12-13 00:00:00.000,1955100,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,JJ,3020103003,2,DIPA-JJ,166000000000000.0,2016-2-19 00:00:00.000,5249300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan BIYH,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,II,3020105003,1,DIPA-II,174000000000000.0,2020-7-17 00:00:00.000,6618700,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan VXQS,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,II,3020105003,2,DIPA-II,168000000000000.0,2018-6-8 00:00:00.000,6456100,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan MOWC,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,AA,3020102003,2,DIPA-AA,177000000000000.0,2020-10-19 00:00:00.000,348400,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,FF,3020103003,6,DIPA-FF,205000000000000.0,2017-9-26 00:00:00.000,8804900,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan TOCU,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,II,3020101003,1,DIPA-II,207000000000000.0,2019-1-25 00:00:00.000,173100,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,AA,3020105003,5,DIPA-AA,170000000000000.0,2017-9-24 00:00:00.000,3228300,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan SNLU,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,HH,3020102003,1,DIPA-HH,197000000000000.0,2020-1-28 00:00:00.000,2427600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan DWQV,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,BB,3020104003,5,DIPA-BB,200000000000000.0,2017-2-26 00:00:00.000,7699900,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Oli Transmisi,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,II,3020103003,5,DIPA-II,208000000000000.0,2019-11-4 00:00:00.000,7923600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,GG,3020103003,2,DIPA-GG,199000000000000.0,2019-12-25 00:00:00.000,5992400,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,HH,3020102003,5,DIPA-HH,192000000000000.0,2020-6-11 00:00:00.000,9369200,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan JEIE,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,AA,3020105003,1,DIPA-AA,205000000000000.0,2017-5-19 00:00:00.000,5488100,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,DD,3020105003,4,DIPA-DD,183000000000000.0,2020-11-12 00:00:00.000,3234400,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan DGWC,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,DD,3020102003,1,DIPA-DD,202000000000000.0,2017-6-6 00:00:00.000,9456100,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,HH,3020104003,6,DIPA-HH,181000000000000.0,2018-11-10 00:00:00.000,4960100,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,HH,3020104003,4,DIPA-HH,166000000000000.0,2016-8-6 00:00:00.000,7131500,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,JJ,3020101003,6,DIPA-JJ,160000000000000.0,2016-9-8 00:00:00.000,7998300,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan EXQK,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,DD,3020101003,2,DIPA-DD,210000000000000.0,2019-10-16 00:00:00.000,4944700,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan XWZX,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,II,3020105003,4,DIPA-II,164000000000000.0,2018-7-18 00:00:00.000,4411800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan VZML,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
